text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
@Giliux https://t.co/gr6D89fIpw,FALSE,0,Giliux,2019-03-06T13:43:21Z,FALSE,1103282214534430720,1103289970674982917,147006302,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Rafaguarneros,0,FALSE,FALSE,NA,NA
Ho visto il trailer della terza stagione di Queer Eye e ho già pianto. Questa influenza mi sta distruggendo.,FALSE,0,NA,2019-03-06T13:43:16Z,FALSE,NA,1103289950076833792,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Jack_Hoe,0,FALSE,FALSE,NA,NA
"#ElSacapuntas de hoy: 

✏️Los ausentes
✏️Ministro tuitero y con influenza
✏️Plan con maña
✏️Un marinista como candi… https://t.co/esUCDh2odZ",FALSE,2,NA,2019-03-06T13:39:46Z,TRUE,NA,1103289066848768000,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",elheraldo_mx,0,FALSE,FALSE,NA,NA
"@SaadOmer3 @ThomsonAngus Yes. Note that @NAIIS, the National Adult and Influenza Immunization Summit (… https://t.co/QAfoddfAYW",FALSE,4,SaadOmer3,2019-03-06T13:36:44Z,TRUE,1103108744366444546,1103288303506386945,756713112,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",lj_tan,2,FALSE,FALSE,NA,NA
@BlueAlertUs Back in the 90's the average number of times someone drove drunk before getting caught for their 1st w… https://t.co/54OYXQxdz6,FALSE,3,BlueAlertUs,2019-03-06T13:36:26Z,TRUE,1103286153099251712,1103288228453535746,133022865,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",El_Influenza,0,FALSE,FALSE,NA,NA
@influenza_SOS しねよ,FALSE,0,influenza_SOS,2019-03-06T13:34:21Z,FALSE,1103253837048012801,1103287705725591552,1060885717734240256,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",soisosan,0,FALSE,FALSE,NA,NA
"@realDonaldTrump Yea.... have a houseful of Type A influenza, my other half is a Navy Vet. He Called the veteran ho… https://t.co/8VCjw4VldX",FALSE,4,realDonaldTrump,2019-03-06T13:33:50Z,TRUE,1103019761246658562,1103287574058188800,25073877,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tigerwolf143,0,FALSE,FALSE,NA,NA
"FDA's #Influenza #Vaccine composition meeting for the US 2019-2020 #FLUshot
is live and can be watched at this link… https://t.co/q63Ouk3Yjx",FALSE,1,Potrblog,2019-03-06T13:31:19Z,TRUE,1102975927829651459,1103286941267755008,292493063,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Potrblog,0,FALSE,FALSE,NA,NA
@Harri_Obi Influencer vs influenza https://t.co/FCVkFDOBsT,FALSE,0,Harri_Obi,2019-03-06T13:30:37Z,FALSE,1103194336165023744,1103286766486933504,768272538,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",VNaifeel,0,FALSE,FALSE,NA,NA
@EditieNL Zonneschijn Remt de Influenza VirusFlow af. Nu gaat het weer in de Vogels zitten. Om rond Oktober zegt In… https://t.co/44XK81Ufr6,FALSE,0,EditieNL,2019-03-06T13:28:11Z,TRUE,1103244602595835904,1103286152805658624,12151282,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",MirahSeamyer,0,FALSE,FALSE,NA,NA
"@boularhouz Buenos días, cuida a los niños de la influenza! La de Moni está internada https://t.co/tRktr8q9SD",FALSE,0,boularhouz,2019-03-06T13:27:31Z,FALSE,1103282661680910336,1103285985016635392,182491193,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",linda_flor27,0,FALSE,FALSE,NA,NA
"@hiskenny09 🤣🤣🤣🤣🤣🤣🤣🤣🤣
We're working for Posterity o. Influenza bawo",FALSE,0,hiskenny09,2019-03-06T13:26:37Z,FALSE,1103281441973121025,1103285756896923649,222040554,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",_JosephUdofia,0,FALSE,FALSE,NA,NA
"@RealTimBlack We have strep throat, influenza A, and Fifths disease going around school.  This winter has been brut… https://t.co/kn9Z2ZoFb2",FALSE,0,RealTimBlack,2019-03-06T13:26:18Z,TRUE,1103101042663874560,1103285680292147201,1013374544,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",AndreaProell,0,FALSE,FALSE,NA,NA
@brozoxmiswebs buenos días Sr. Victor Trujillo mi nombre es Pablo Gerardo Jimenez Mosqueda y quiero externar algo e… https://t.co/dwGOBLmlU2,FALSE,0,brozoxmiswebs,2019-03-06T13:25:52Z,TRUE,NA,1103285571022053377,107120856,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",JimenezPablog,0,FALSE,FALSE,NA,NA
Diet may be an important factor for Influenza A virus exposure in wild African mammals https://t.co/HoJXIvp7mN,FALSE,0,NA,2019-03-06T13:20:33Z,FALSE,NA,1103284232309346306,NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",SciTech2018,0,FALSE,FALSE,NA,NA
"El 6 de marzo de 1920, el Consejo Superior de Salubridad, notificó el descenso en el número de muertos ocasionados… https://t.co/75UTehKZA1",FALSE,1,NA,2019-03-06T13:20:16Z,TRUE,NA,1103284161207566336,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",antlepe69,0,FALSE,FALSE,NA,NA
"@StephenRetro @MotofestIOMTT Closed it about 5 seconds in, as soon as the influenza wanker appeared 😉",FALSE,1,StephenRetro,2019-03-06T13:17:24Z,FALSE,1103282530432794625,1103283439556538368,620104078,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Jorge_orwell,0,FALSE,FALSE,NA,NA
"Tonight (March 6) @WedNiteAtTheLab:
""Staggering Losses:  WWI and the 1918 Pandemic Influenza""
by Micaela Sullivan-F… https://t.co/zKs56kIBbt",FALSE,1,NA,2019-03-06T13:16:45Z,TRUE,NA,1103283274372255744,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",sciencewiscedu,1,FALSE,FALSE,NA,NA
¿Todavía vale la pena vacunar a los niños contra la influenza? La temporada termina en Marzo.,FALSE,2,NA,2019-03-06T13:12:32Z,FALSE,NA,1103282214534430720,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Giliux,0,FALSE,FALSE,NA,NA
"Well that's okay
Influenza attack me on the holiday date, yg penting sembuh please pas masuk 😭😭😭 kuserahkan ke leukosit yg mengatur..wkwk",FALSE,0,NA,2019-03-06T13:12:01Z,FALSE,NA,1103282083135283201,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",wirhii,0,FALSE,FALSE,NA,NA
A letto con l’influenza...😖 https://t.co/CAXRWvqUZ5,FALSE,0,NA,2019-03-06T13:10:10Z,FALSE,NA,1103281618301710337,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",gianfraschet,0,FALSE,FALSE,NA,NA
This Fri #GrandRounds in the #CLD #TUH 1st is Microbiology Dr. Anna Rose Prior has a guest speaker Dr. Cillian De G… https://t.co/7OJz6h0So6,FALSE,8,NA,2019-03-06T13:10:09Z,TRUE,NA,1103281614866522114,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",CLDTallUniHosp,3,FALSE,FALSE,NA,NA
@_JosephUdofia GPJ please I need Influenza money in my laiv. Wire my Aza plis Sir.,FALSE,0,_JosephUdofia,2019-03-06T13:09:28Z,FALSE,1103267187672997889,1103281441973121025,382868397,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",hiskenny09,0,FALSE,FALSE,NA,NA
"This isn’t the first disease outbreak among the migrants. As reported by KFOX in El Paso in January “We’re seeing,… https://t.co/p8j53lpkrR",FALSE,3,usacsmret,2019-03-06T13:07:57Z,TRUE,1103280586888749056,1103281061994348544,1078094414,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",usacsmret,3,FALSE,FALSE,NA,NA
"@Arondorion soprattutto, si capisce che non sta arrivando la primavera e non ha assolutamente alcuna influenza sui tuoi ormoni 😅",FALSE,2,Arondorion,2019-03-06T13:07:21Z,FALSE,1103279953519562752,1103280908277305344,2171081805,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Bluelake76,0,FALSE,FALSE,NA,NA
If I was any funnier I'd probably be influenza.,FALSE,2,NA,2019-03-06T13:06:41Z,FALSE,NA,1103280741151059973,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",StrangerTings5,0,FALSE,FALSE,NA,NA
@caciara83 Portami virtualmente con te. Maledetta lontananza unità all'influenza.,FALSE,0,caciara83,2019-03-06T13:05:35Z,FALSE,1103268812126859264,1103280463421026304,1048306949417328641,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",magicadespell78,0,FALSE,FALSE,NA,NA
"Happening Now!

#Influenza vaccine makers will know better how to gear up for the next #FluSeason after the @US_FDA… https://t.co/5eM1e2ScrS",FALSE,1,NA,2019-03-06T13:04:35Z,TRUE,NA,1103280214149419008,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aalex413,0,FALSE,FALSE,NA,NA
"@uileamychild @ChipQuasney @timkowal @NotQuiteGenie @cspan @RandPaul @SenRandPauI No, they don't. They include cond… https://t.co/LnWNYEWeQo",FALSE,0,uileamychild,2019-03-06T13:02:36Z,TRUE,1103060993750396928,1103279712590270465,1491299736,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Awithonelison,0,FALSE,FALSE,NA,NA
"How are you currently screening &amp; treating influenza? Participate in ""Treating Influenza: Where We’ve Been and Wher… https://t.co/WLdSgE4QQO",FALSE,1,NA,2019-03-06T13:01:37Z,TRUE,NA,1103279467756208134,NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",VindicoMedEd,0,FALSE,FALSE,NA,NA
"March 6 at 9:30a central, Prairie Doc® Radio host Laura Ellsworth &amp; Dr. Andrew Ellsworth of Avera Brookings discuss… https://t.co/thfGmxu9Ks",FALSE,0,NA,2019-03-06T13:00:33Z,TRUE,NA,1103279200390340608,NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",theprairiedoc,0,FALSE,FALSE,NA,NA
The FDA has accepted a supplemental New Drug Application for Roche’s first-in-class #influenza treatment for people… https://t.co/mfK2KHlVVX,FALSE,10,NA,2019-03-06T13:00:25Z,TRUE,NA,1103279164365389824,NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",Roche,1,FALSE,FALSE,NA,NA
A 2014 meta-analysis noted REDUCED MORTALITY when #influenza is treated within 2 days of the onset of symptoms.… https://t.co/HrVc8ThJCd,FALSE,1,NA,2019-03-06T13:00:07Z,TRUE,NA,1103279089157328896,NA,"<a href=""https://www.semrush.com/"" rel=""nofollow"">SEMrush Social Media Tool</a>",EBmedicine,1,FALSE,FALSE,NA,NA
"So far the only good thing about influenza is....nothing, none of this is good. I'd rather do five ED shifts in a row than this.",FALSE,0,NA,2019-03-06T12:59:57Z,FALSE,NA,1103279047231053831,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",amgirllem,0,FALSE,FALSE,NA,NA
Don't forget 'Evidence of equine influenza A (H3N8) activity in horses from Eastern and Central Saudi Arabia: 2013… https://t.co/IU2clt2fJ2,FALSE,0,NA,2019-03-06T12:55:10Z,TRUE,NA,1103277843885289472,NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",EVJltd,1,FALSE,FALSE,NA,NA
"Erstelle grade Untertitel für ein Video. Die Person hat was von „Influencern“ erzählt, woraus die automatische Erke… https://t.co/YsDdzEzcfk",FALSE,3,NA,2019-03-06T12:54:26Z,TRUE,NA,1103277659214229505,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Gruuschd,0,FALSE,FALSE,NA,NA
CSCS students in the Zombie Seminar heard from expert epidemiologist Hon Ip of the USGS National Wildlife Health Ce… https://t.co/Lmuv2w4fqN,FALSE,0,NA,2019-03-06T12:54:10Z,TRUE,NA,1103277592923303937,NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",mcpasd,0,FALSE,FALSE,NA,NA
"@IPSsantabarbara quisiera preguntar si la vacuna de la hepatitis b y la influenza se encuentra disponible en villavicencio?
Gracias",FALSE,0,IPSsantabarbara,2019-03-06T12:53:55Z,FALSE,NA,1103277531195760640,2263647770,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Girl0fktaehyung,0,FALSE,FALSE,NA,NA
"E no, Mosca non influenza l'occidente, no no... E' solo un invenzione dei comunisti 🤔 https://t.co/9AEMMaBNma",FALSE,0,NA,2019-03-06T12:53:10Z,FALSE,NA,1103277339872505856,NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",Mastaba_Audio,0,FALSE,FALSE,NA,NA
"@marijnfietst De discussie gaat fout doordat griep wordt ge(mis)bruikt bij een ‘simpel’ verkoudheidvirus, echte gri… https://t.co/BoFsH1wfRd",FALSE,14,marijnfietst,2019-03-06T12:52:35Z,TRUE,1103265716986294273,1103277193499738113,49935458,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Douwedv,0,FALSE,FALSE,NA,NA
@Valerio0709 Aspettiamo che l’influenza intestinale sia completamente debellata. Te lo consiglio vivamente,FALSE,1,Valerio0709,2019-03-06T12:52:21Z,FALSE,1103276901152493568,1103277136738222082,734403193212444672,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",essexelle,0,FALSE,FALSE,NA,NA
Diet may be an important factor for Influenza A virus exposure in wild African mammals - +GENERAL PHYSICS LABORATOR… https://t.co/5X2QxAq4Bb,FALSE,0,NA,2019-03-06T12:51:50Z,TRUE,NA,1103277005364031495,NA,"<a href=""http://www.genphys.com"" rel=""nofollow"">General Physics Laboratory</a>",genphys,0,FALSE,FALSE,NA,NA
Dr Richard Newton @ahtofficial provides an update on Equine Influenza at the Extraordinary General Meeting of the T… https://t.co/yEvVA0XMZI,FALSE,14,NA,2019-03-06T12:51:11Z,TRUE,NA,1103276841735991297,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",TheTBA_GB,8,FALSE,FALSE,NA,NA
"@lixxjung Quindi me lo consigli?
Scusa se ti faccio queste domande, ma è l'influenza dei miei genitori 😅",FALSE,1,lixxjung,2019-03-06T12:48:47Z,FALSE,1103273699837444096,1103276238116962305,1007707552883396608,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",need_oppas,0,FALSE,FALSE,NA,NA
Morning (statement),FALSE,1,NA,2019-03-06T12:46:57Z,FALSE,NA,1103275777561423872,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",El_Influenza,0,FALSE,FALSE,NA,NA
Le dije a mi mamá que me dio influenza y me dijo que me quede hasta que me cure. Yo también te quiero mami 😒,FALSE,0,NA,2019-03-06T12:46:20Z,FALSE,NA,1103275620983758849,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",belenbrignole,0,FALSE,FALSE,NA,NA
influenza really got me good this time :-):-):-):-):-):-):-) and i still have quizzes for this week and shifting ex… https://t.co/JOblMdl8I8,FALSE,0,SQR_Bipyramidal,2019-03-06T12:41:11Z,TRUE,1102919569918767104,1103274324364947456,327826517,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",SQR_Bipyramidal,0,FALSE,FALSE,NA,NA
"#ParadisoSignore Influenza anni'60: latte e cognac, e a letto. Oggi: pneumologo, tac torace, antibiotici, antipiret… https://t.co/kRB2klndma",FALSE,1,NA,2019-03-06T12:40:07Z,TRUE,NA,1103274057036906496,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Maxkent55,0,FALSE,FALSE,NA,NA
"Hely hiánya miatt, alig használt influenza azonnal, elvihető!
;)",FALSE,0,NA,2019-03-06T12:37:31Z,FALSE,NA,1103273401274286080,NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",psyjules,0,FALSE,FALSE,NA,NA
@pipandbaby 🤨,FALSE,0,pipandbaby,2019-03-06T12:35:06Z,FALSE,1103271795543691264,1103272793729363968,16419140,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",El_Influenza,0,FALSE,FALSE,NA,NA
"@Adnkronos Tutti gli apparati denominato OCSE,ONU,EU, DIRITTI UMANI,ONG,BANCHE etc etc vedono finire o drasticament… https://t.co/QcQwS1XmzM",FALSE,0,Adnkronos,2019-03-06T12:34:20Z,TRUE,1103267980392177665,1103272599423979522,25676606,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",VirginioRaggio,0,FALSE,FALSE,NA,NA
Il tuo nome è il tuo destino... https://t.co/3YWI4wCIL7,FALSE,0,NA,2019-03-06T12:30:57Z,FALSE,NA,1103271750387855360,NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",Eticamente,0,FALSE,FALSE,NA,NA
インフルエンザで学級閉鎖になった時に「biohazard influenza」の文字とともにバイオハザードマークが大きく書かれた貼り紙をした某先生元気かなあ,FALSE,0,NA,2019-03-06T12:30:37Z,FALSE,NA,1103271663590764544,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",eatrp,0,FALSE,FALSE,NA,NA
"📌ไข้หวัดใหญ่ สายพันธุ์ A โรคฮิตของเด็ก อันตรายถึงชีวิตหากไม่ป้องกัน!!😭

โรคฮิตที่สุดที่เด็กชอบเป็นนั่นก็คือ ไข้หวัด… https://t.co/8AKCR2ymvv",FALSE,2,NA,2019-03-06T12:30:00Z,TRUE,NA,1103271511605932033,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",ParentsOne,1,FALSE,FALSE,NA,NA
"@mrsunlawyer @SungEmpress That sounded more like influenza, but okay 👌🏼",FALSE,2,mrsunlawyer,2019-03-06T12:26:34Z,FALSE,1103270322675933186,1103270647315062785,178413007,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",unlawyer,0,FALSE,FALSE,NA,NA
105日ぶりにいいねした,FALSE,4,NA,2019-03-06T12:23:06Z,FALSE,NA,1103269773704552448,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",influenza_way,1,FALSE,FALSE,NA,NA
Hace tanto tiempo que fue la crisis de influenza? #MiAniversarioDeTwitter https://t.co/LV6zhYHqbm,FALSE,0,NA,2019-03-06T12:22:47Z,FALSE,NA,1103269694813937667,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",crazycat_ish,0,FALSE,FALSE,NA,NA
@o_oGuheheo_o I think it is influenza.,FALSE,1,o_oGuheheo_o,2019-03-06T12:20:20Z,FALSE,1103265812368961536,1103269079127715840,548864220,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",hosshi12,0,FALSE,FALSE,NA,NA
@elziax @pjv1968 De vaccinatie wordt altijd gemaakt op basis van het oude virus van vorig jaar. Het influenza-virus… https://t.co/Xlq5VaLQrq,FALSE,0,elziax,2019-03-06T12:20:12Z,TRUE,1103267931750842368,1103269042507390976,378125181,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",doeninberlijn,0,FALSE,FALSE,NA,NA
Influenza-Ausbruch in Hamburgs Ställen https://t.co/nZUnHmrBdP,FALSE,1,NA,2019-03-06T12:18:23Z,FALSE,NA,1103268588264345600,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",STGEORG_reiten,1,FALSE,FALSE,NA,NA
I need an ill pill 😷 #influenza,FALSE,1,NA,2019-03-06T12:15:25Z,FALSE,NA,1103267840755490816,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",steffmushy,0,FALSE,FALSE,NA,NA
"@Harri_Obi Lowkey, u sef just tried to influence us... deep down you ... you want your picture to be part ... you w… https://t.co/5fYC3P6fhS",FALSE,4,Harri_Obi,2019-03-06T12:15:25Z,TRUE,1103194336165023744,1103267839186747392,768272538,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",toluwa75187706,0,FALSE,FALSE,NA,NA
@darkkskingirl @Harri_Obi @felakinging They say influenza’s 😂,FALSE,0,darkkskingirl,2019-03-06T12:13:39Z,FALSE,1103257375505563649,1103267395962093569,1088784180954259456,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",toluwa75187706,0,FALSE,FALSE,NA,NA
@JJUONGKOOK Flu shot as in influenza vaccine?. -.,FALSE,0,JJUONGKOOK,2019-03-06T12:13:17Z,FALSE,1103266661392539649,1103267301812400128,598469346,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",twsxna,0,FALSE,FALSE,NA,NA
